Proband_ID,ConditionNr,rotationAngle_x,rotationAngle_y,rotationAngle_z,acceleration,time
99,1,355.1806,348.8576,358.6639,0,264.5651
99,1,355.1806,348.8576,358.6639,0,264.6651
99,1,355.1806,348.8576,358.6639,0,264.7651
99,1,355.1806,348.8576,358.6639,0,264.8651
99,1,355.1806,348.8576,358.6639,0,264.9651
99,1,355.1806,348.8576,358.6639,0,265.0651
99,1,355.1806,348.8576,358.6639,0,265.1651
99,1,355.1806,348.8576,358.6639,0,265.2651
99,1,355.1806,348.8576,358.6639,0,265.3651
99,1,355.1806,348.8576,358.6639,0,265.4651
99,1,355.1806,348.8576,358.6639,0,265.5651
99,1,355.1806,348.8576,358.6639,0,265.6651
99,1,355.1806,348.8576,358.6639,0,265.7651
99,1,355.1806,348.8576,358.6639,0,265.8651
99,1,355.1806,348.8576,358.6639,0,265.9651
99,1,355.1806,348.8576,358.6639,0,266.0651
99,1,355.1806,348.8576,358.6639,0,266.1651
99,1,355.1806,348.8576,358.6639,0,266.2651
99,1,355.1806,348.8576,358.6639,0,266.3651
99,1,355.1806,348.8576,358.6639,0,266.4651
99,1,355.1806,348.8576,358.6639,0,266.5651
99,1,355.1806,348.8576,358.6639,0,266.6651
99,1,355.1806,348.8576,358.6639,0,266.7651
99,1,355.1806,348.8576,358.6639,0,266.8651
99,1,355.1806,348.8576,358.6639,0,266.9651
99,1,355.1806,348.8576,358.6639,0,267.0651
99,1,355.1806,348.8576,358.6639,0,267.1651
99,1,355.1806,348.8576,358.6639,0,267.2651
99,1,355.1806,348.8576,358.6639,0,267.3651
99,1,355.1806,348.8576,358.6639,0,267.4651
99,1,355.1806,348.8576,358.6639,0,267.5651
99,1,355.1806,348.8576,358.6639,0,267.6651
99,1,355.1806,348.8576,358.6639,0,267.7651
99,1,355.1806,348.8576,358.6639,0,267.8651
99,1,355.1806,348.8576,358.6639,0,267.9651
99,1,355.1806,348.8576,358.6639,0,268.0651
99,1,355.1806,348.8576,358.6639,0,268.1651
99,1,355.1806,348.8576,358.6639,0,268.2651
99,1,355.1806,348.8576,358.6639,0,268.3651
99,1,355.1806,348.8576,358.6639,0,268.4651
99,1,355.1806,348.8576,358.6639,0,268.5651
99,1,355.1806,348.8576,358.6639,0,268.6651
99,1,355.1806,348.8576,358.6639,0,268.7651
99,1,355.1806,348.8576,358.6639,0,268.8651
99,1,355.1806,348.8576,358.6639,0,268.9651
99,1,355.1806,348.8576,358.6639,0,269.0651
99,1,355.1806,348.8576,358.6639,0,269.1651
99,1,355.1806,348.8576,358.6639,0,269.2651
99,1,355.1806,348.8576,358.6639,0,269.3651
99,1,355.1806,348.8576,358.6639,0,269.4651
99,1,355.1806,348.8576,358.6639,0,269.5651
99,1,355.1806,348.8576,358.6639,0,269.6651
99,1,355.1806,348.8576,358.6639,0,269.7651
99,1,355.1806,348.8576,358.6639,0,269.8651
99,1,355.1806,348.8576,358.6639,0,269.9651
99,1,355.1806,348.8576,358.6639,0,270.0651
99,1,355.1806,348.8576,358.6639,0,270.1651
99,1,355.1806,348.8576,358.6639,0,270.2651
99,1,355.1806,348.8576,358.6639,0,270.3651
99,1,355.1806,348.8576,358.6639,0,270.4651
99,1,355.1806,348.8576,358.6639,0,270.5651
99,1,355.1806,348.8576,358.6639,0,270.6651
99,1,355.1806,348.8576,358.6639,0,270.7651
99,1,355.1806,348.8576,358.6639,0,270.8651
99,1,355.1806,348.8576,358.6639,0,270.9651
99,1,355.1806,348.8576,358.6639,0,271.0651
99,1,355.1806,348.8576,358.6639,0,271.1651
99,1,355.1806,348.8576,358.6639,0,271.2651
99,1,355.1806,348.8576,358.6639,0,271.3651
99,1,355.1806,348.8576,358.6639,0,271.4651
99,1,355.1806,348.8576,358.6639,0,271.5651
99,1,355.1806,348.8576,358.6639,0,271.6651
99,1,355.1806,348.8576,358.6639,0,271.7651
99,1,355.1806,348.8576,358.6639,0,271.8651
99,1,355.1806,348.8576,358.6639,0,271.9651
99,1,355.1806,348.8576,358.6639,0,272.0651
99,1,355.1806,348.8576,358.6639,0,272.1651
99,1,355.1806,348.8576,358.6639,0,272.2651
99,1,355.1806,348.8576,358.6639,0,272.3651
99,1,355.1806,348.8576,358.6639,0,272.4651
99,1,355.1806,348.8576,358.6639,0,272.5651
99,1,355.1806,348.8576,358.6639,0,272.6651
99,1,355.1806,348.8576,358.6639,0,272.7651
99,1,355.1806,348.8576,358.6639,0,272.8651
99,1,355.1806,348.8576,358.6639,0,272.9651
99,1,355.1806,348.8576,358.6639,0,273.0651
99,1,355.1806,348.8576,358.6639,0,273.1651
99,1,355.1806,348.8576,358.6639,0,273.2651
99,1,355.1806,348.8576,358.6639,0,273.3651
99,1,355.1806,348.8576,358.6639,0,273.4651
99,1,355.1806,348.8576,358.6639,0,273.5651
99,1,355.1806,348.8576,358.6639,0,273.6651
99,1,355.1806,348.8576,358.6639,0,273.7651
99,1,355.1806,348.8576,358.6639,0,273.8651
99,1,355.1806,348.8576,358.6639,0,273.9651
99,1,355.1806,348.8576,358.6639,0,274.0651
99,1,355.1806,348.8576,358.6639,0,274.1651
99,1,355.1806,348.8576,358.6639,0,274.2651
99,1,355.1806,348.8576,358.6639,0,274.3651
99,1,355.1806,348.8576,358.6639,0,274.4651
99,1,355.1806,348.8576,358.6639,0,274.5651
99,1,355.1806,348.8576,358.6639,0,274.6651
99,1,355.1806,348.8576,358.6639,0,274.7651
99,1,355.1806,348.8576,358.6639,0,274.8651
99,1,355.1806,348.8576,358.6639,0,274.9651
99,1,355.1806,348.8576,358.6639,0,275.0651
99,1,355.1806,348.8576,358.6639,0,275.1651
99,1,355.1806,348.8576,358.6639,0,275.2651
99,1,355.1806,348.8576,358.6639,0,275.3651
99,1,355.1806,348.8576,358.6639,0,275.4651
99,1,355.1806,348.8576,358.6639,0,275.5651
99,1,355.1806,348.8576,358.6639,0,275.6651
99,1,355.1806,348.8576,358.6639,0,275.7651
99,1,355.1806,348.8576,358.6639,0,275.8651
99,1,355.1806,348.8576,358.6639,0,275.9651
99,1,355.1806,348.8576,358.6639,0,276.0651
99,1,355.1806,348.8576,358.6639,0,276.1651
99,1,355.1806,348.8576,358.6639,0,276.2651
99,1,355.1806,348.8576,358.6639,0,276.3651
99,1,355.1806,348.8576,358.6639,0,276.4651
99,1,355.1806,348.8576,358.6639,0,276.5651
99,1,355.1806,348.8576,358.6639,0,276.6651
99,1,355.1806,348.8576,358.6639,0,276.7651
99,1,355.1806,348.8576,358.6639,0,276.8651
99,1,355.1806,348.8576,358.6639,0,276.9651
99,1,355.1806,348.8576,358.6639,0,277.0651
99,1,355.1806,348.8576,358.6639,0,277.1651
99,1,355.1806,348.8576,358.6639,0,277.2651
99,1,355.1806,348.8576,358.6639,0,277.3651
99,1,355.1806,348.8576,358.6639,0,277.4651
99,1,355.1806,348.8576,358.6639,0,277.5651
99,1,355.1806,348.8576,358.6639,0,277.6651
99,1,355.1806,348.8576,358.6639,0,277.7651
99,1,355.1806,348.8576,358.6639,0,277.8651
99,1,355.1806,348.8576,358.6639,0,277.9651
99,1,355.1806,348.8576,358.6639,0,278.0651
99,1,355.1806,348.8576,358.6639,0,278.1651
99,1,355.1806,348.8576,358.6639,0,278.2651
99,1,355.1806,348.8576,358.6639,0,278.3651
99,1,355.1806,348.8576,358.6639,0,278.4651
99,1,355.1806,348.8576,358.6639,0,278.5651
99,1,355.1806,348.8576,358.6639,0,278.6651
99,1,355.1806,348.8576,358.6639,0,278.7651
99,1,355.1806,348.8576,358.6639,0,278.8651
99,1,355.1806,348.8576,358.6639,0,278.9651
